Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301071310,Chek Lap Kok,21.7,17.4
202301071310,Cheung Chau,23.1,15.9
202301071310,Clear Water Bay,21.3,16.8
202301071310,Happy Valley,21.6,17.3
202301071310,HK Observatory,21.3,17.9
202301071310,HK Park,21.0,17.1
202301071310,Kai Tak Runway Park,21.4,18.1
202301071310,Kau Sai Chau,21.5,15.8
202301071310,King's Park,21.3,17.5
202301071310,Kowloon City,22.3,16.9
202301071310,Kwun Tong,21.0,16.8
202301071310,Lau Fau Shan,23.1,15.2
202301071310,Ngong Ping,18.1,12.3
202301071310,Pak Tam Chung,21.1,15.0
202301071310,Peng Chau,21.2,16.8
202301071310,Sai Kung,20.7,17.0
202301071310,Sha Tin,21.0,16.8
202301071310,Sham Shui Po,22.5,17.1
202301071310,Shau Kei Wan,20.5,17.1
202301071310,Shek Kong,22.7,14.3
202301071310,Sheung Shui,22.0,16.2
202301071310,Stanley,20.0,17.5
202301071310,Ta Kwu Ling,22.2,12.4
202301071310,Tai Lung,23.0,13.3
202301071310,Tai Mei Tuk,23.8,15.7
202301071310,Tai Mo Shan,15.6,10.7
202301071310,Tai Po,21.4,15.3
202301071310,Tate's Cairn,17.1,12.2
202301071310,The Peak,18.0,15.0*
202301071310,Tseung Kwan O,21.3,16.2
202301071310,Tsing Yi,22.4,16.8
202301071310,Tsuen Wan Ho Koon,22.3,14.9
202301071310,Tsuen Wan Shing Mun Valley,22.8,14.4
202301071310,Tuen Mun,22.8,16.8
202301071310,Waglan Island,20.7,16.5
202301071310,Wetland Park,24.0,15.2
202301071310,Wong Chuk Hang,22.2,17.0
202301071310,Wong Tai Sin,22.6,17.4
202301071310,Yuen Long Park,23.2,15.3
