Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301121150,Chek Lap Kok,21.0,18.4
202301121150,Cheung Chau,18.8,17.2
202301121150,Clear Water Bay,17.8,16.8
202301121150,Happy Valley,20.5,17.8
202301121150,HK Observatory,19.2,17.5
202301121150,HK Park,19.3,17.4*
202301121150,Kai Tak Runway Park,18.8,17.5
202301121150,Kau Sai Chau,18.7,16.8
202301121150,King's Park,18.9,17.0
202301121150,Kowloon City,19.4,16.9
202301121150,Kwun Tong,18.5,16.8
202301121150,Lau Fau Shan,22.7,17.2
202301121150,Ngong Ping,17.3,13.9
202301121150,Pak Tam Chung,19.2,16.8
202301121150,Peng Chau,19.0,17.7
202301121150,Sai Kung,18.9,17.7
202301121150,Sha Tin,20.1,17.9
202301121150,Sham Shui Po,20.6,17.7
202301121150,Shau Kei Wan,18.0,16.8
202301121150,Shek Kong,22.9,18.1
202301121150,Sheung Shui,20.4,17.6
202301121150,Stanley,18.6,16.9
202301121150,Ta Kwu Ling,20.3,17.1
202301121150,Tai Lung,20.4,17.7
202301121150,Tai Mei Tuk,18.2,16.8
202301121150,Tai Mo Shan,15.1,12.0
202301121150,Tai Po,18.8,17.3
202301121150,Tate's Cairn,14.6,13.5
202301121150,The Peak,18.1,14.8
202301121150,Tseung Kwan O,18.0,16.9
202301121150,Tsing Yi,20.8,18.2
202301121150,Tsuen Wan Ho Koon,19.1,16.8
202301121150,Tsuen Wan Shing Mun Valley,20.7,17.6
202301121150,Tuen Mun,20.8,18.2
202301121150,Waglan Island,17.9,16.8
202301121150,Wetland Park,23.0,18.0
202301121150,Wong Chuk Hang,20.8,18.3
202301121150,Wong Tai Sin,20.9,17.6
202301121150,Yuen Long Park,22.7,18.0
