Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301130620,Chek Lap Kok,23.1,20.4
202301130620,Cheung Chau,19.8,18.9
202301130620,Clear Water Bay,18.6,17.8
202301130620,Happy Valley,20.2,19.9
202301130620,HK Observatory,20.0,18.9
202301130620,HK Park,19.3,18.9
202301130620,Kai Tak Runway Park,19.3,18.6
202301130620,Kau Sai Chau,18.5,18.1
202301130620,King's Park,19.4,18.6
202301130620,Kowloon City,18.9,18.5
202301130620,Kwun Tong,19.2,18.3
202301130620,Lau Fau Shan,20.3,19.6
202301130620,Ngong Ping,19.1,18.6
202301130620,Pak Tam Chung,18.4,18.1
202301130620,Peng Chau,19.9,19.3
202301130620,Sai Kung,18.9,18.4
202301130620,Sha Tin,20.9,19.8
202301130620,Sham Shui Po,20.3,19.7
202301130620,Shau Kei Wan,18.7,17.9
202301130620,Shek Kong,21.2,20.6
202301130620,Sheung Shui,20.0,19.8
202301130620,Stanley,19.6,18.3
202301130620,Ta Kwu Ling,20.0,19.4
202301130620,Tai Lung,20.6,19.7
202301130620,Tai Mei Tuk,19.4,18.7
202301130620,Tai Mo Shan,17.5,16.2
202301130620,Tai Po,19.4,19.1
202301130620,Tate's Cairn,18.8,16.0
202301130620,The Peak,19.9,19.0
202301130620,Tseung Kwan O,18.9,18.1
202301130620,Tsing Yi,20.8,20.2
202301130620,Tsuen Wan Ho Koon,20.0,19.4
202301130620,Tsuen Wan Shing Mun Valley,20.6,20.1
202301130620,Tuen Mun,20.9,20.4
202301130620,Waglan Island,17.8,17.4
202301130620,Wetland Park,20.5,20.1
202301130620,Wong Chuk Hang,21.7,21.2
202301130620,Wong Tai Sin,19.9,19.6
202301130620,Yuen Long Park,21.0,20.0
