Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301121750,Chek Lap Kok,22.2,18.4
202301121750,Cheung Chau,19.7,17.2
202301121750,Clear Water Bay,18.4,16.8
202301121750,Happy Valley,21.3,17.8
202301121750,HK Observatory,19.6,17.5
202301121750,HK Park,19.4,17.4*
202301121750,Kai Tak Runway Park,19.4,17.5
202301121750,Kau Sai Chau,19.3,16.8
202301121750,King's Park,19.4,17.0
202301121750,Kowloon City,20.0,16.9
202301121750,Kwun Tong,19.0,16.8
202301121750,Lau Fau Shan,23.2,17.2
202301121750,Ngong Ping,17.9,13.9
202301121750,Pak Tam Chung,19.9,16.8
202301121750,Peng Chau,19.8,17.7
202301121750,Sai Kung,19.6,17.7
202301121750,Sha Tin,20.2,17.9
202301121750,Sham Shui Po,20.9,17.7
202301121750,Shau Kei Wan,18.3,16.8
202301121750,Shek Kong,24.0,18.1
202301121750,Sheung Shui,20.8,17.6
202301121750,Stanley,19.1,16.9
202301121750,Ta Kwu Ling,20.4,17.1
202301121750,Tai Lung,21.1,17.7
202301121750,Tai Mei Tuk,18.5,16.8
202301121750,Tai Mo Shan,16.1,12.0
202301121750,Tai Po,19.5,17.3
202301121750,Tate's Cairn,15.5,13.5
202301121750,The Peak,18.5,14.8
202301121750,Tseung Kwan O,18.6,16.9
202301121750,Tsing Yi,21.5,18.2
202301121750,Tsuen Wan Ho Koon,20.4,16.8
202301121750,Tsuen Wan Shing Mun Valley,20.9,17.6
202301121750,Tuen Mun,21.6,18.2
202301121750,Waglan Island,18.0,16.8
202301121750,Wetland Park,23.6,18.0
202301121750,Wong Chuk Hang,21.7,18.3
202301121750,Wong Tai Sin,21.1,17.6
202301121750,Yuen Long Park,23.4,18.0
