Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301130250,Chek Lap Kok,21.9,20.4
202301130250,Cheung Chau,19.5,18.9
202301130250,Clear Water Bay,18.2,17.8
202301130250,Happy Valley,20.1,19.9
202301130250,HK Observatory,19.3,18.9
202301130250,HK Park,19.1,18.9
202301130250,Kai Tak Runway Park,19.3,18.6
202301130250,Kau Sai Chau,18.5,18.2
202301130250,King's Park,19.0,18.6
202301130250,Kowloon City,18.8,18.5
202301130250,Kwun Tong,18.9,18.3
202301130250,Lau Fau Shan,19.9,19.7
202301130250,Ngong Ping,19.1,18.6
202301130250,Pak Tam Chung,18.3,18.1
202301130250,Peng Chau,19.5,19.3
202301130250,Sai Kung,18.7,18.5
202301130250,Sha Tin,20.9,19.8
202301130250,Sham Shui Po,19.9,19.7
202301130250,Shau Kei Wan,18.4,17.9
202301130250,Shek Kong,21.2,20.6
202301130250,Sheung Shui,19.9,19.8
202301130250,Stanley,19.4,18.3
202301130250,Ta Kwu Ling,19.9,19.4
202301130250,Tai Lung,20.4,19.7
202301130250,Tai Mei Tuk,18.9,18.7
202301130250,Tai Mo Shan,17.4,16.2
202301130250,Tai Po,19.3,19.1
202301130250,Tate's Cairn,17.3,16.0
202301130250,The Peak,19.6,19.0
202301130250,Tseung Kwan O,18.5,18.1
202301130250,Tsing Yi,20.6,20.2
202301130250,Tsuen Wan Ho Koon,19.5,19.4
202301130250,Tsuen Wan Shing Mun Valley,20.5,20.1
202301130250,Tuen Mun,20.8,20.6
202301130250,Waglan Island,17.6,17.4
202301130250,Wetland Park,20.5,20.2
202301130250,Wong Chuk Hang,21.4,21.2
202301130250,Wong Tai Sin,19.9,19.6
202301130250,Yuen Long Park,21.0,20.5
