Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301090020,Chek Lap Kok,18.3,18.1
202301090020,Cheung Chau,17.5,17.4
202301090020,Clear Water Bay,17.2,17.1
202301090020,Happy Valley,18.7,18.7
202301090020,HK Observatory,18.5,18.4
202301090020,HK Park,18.3,18.1
202301090020,Kai Tak Runway Park,18.5,18.4
202301090020,Kau Sai Chau,16.2,16.0
202301090020,King's Park,17.9,17.8
202301090020,Kowloon City,18.6,18.3
202301090020,Kwun Tong,18.0,17.9
202301090020,Lau Fau Shan,16.0,15.9
202301090020,Ngong Ping,14.5,14.3
202301090020,Pak Tam Chung,15.3,15.3
202301090020,Peng Chau,18.1,18.1
202301090020,Sai Kung,16.9,16.8
202301090020,Sha Tin,17.5,17.3
202301090020,Sham Shui Po,18.3,18.0
202301090020,Shau Kei Wan,17.4,17.3
202301090020,Shek Kong,18.0,17.6
202301090020,Sheung Shui,17.0,17.0
202301090020,Stanley,17.8,17.8
202301090020,Ta Kwu Ling,15.9,15.9
202301090020,Tai Lung,16.8,16.8
202301090020,Tai Mei Tuk,16.2,16.2
202301090020,Tai Mo Shan,11.9,11.6
202301090020,Tai Po,16.7,16.7
202301090020,Tate's Cairn,13.8,13.7
202301090020,The Peak,16.0,15.8
202301090020,Tseung Kwan O,17.3,17.2
202301090020,Tsing Yi,19.6,19.5
202301090020,Tsuen Wan Ho Koon,17.8,17.7
202301090020,Tsuen Wan Shing Mun Valley,18.8,18.7
202301090020,Tuen Mun,17.2,17.1
202301090020,Waglan Island,17.0,16.8
202301090020,Wetland Park,16.8,16.7
202301090020,Wong Chuk Hang,20.1,20.1
202301090020,Wong Tai Sin,19.9,19.8
202301090020,Yuen Long Park,16.6,16.5
