Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301022120,Chek Lap Kok,20.2,16.9
202301022120,Cheung Chau,21.3,15.4
202301022120,Clear Water Bay,20.7,15.8
202301022120,Happy Valley,22.5,17.6
202301022120,HK Observatory,21.6,17.2
202301022120,HK Park,21.5,16.9
202301022120,Kai Tak Runway Park,21.8,17.5
202301022120,Kau Sai Chau,22.3,15.0
202301022120,King's Park,22.3,16.8
202301022120,Kowloon City,N/A /
202301022120,Kwun Tong,21.3,16.3
202301022120,Lau Fau Shan,20.7,15.2
202301022120,Ngong Ping,17.9,11.0
202301022120,Pak Tam Chung,20.8,14.1
202301022120,Peng Chau,20.6,16.3
202301022120,Sai Kung,20.1,16.1
202301022120,Sha Tin,21.1,16.2
202301022120,Sham Shui Po,22.5,16.5
202301022120,Shau Kei Wan,21.4,16.3
202301022120,Shek Kong,21.1,15.1
202301022120,Sheung Shui,21.5,15.5
202301022120,Stanley,21.1,16.8
202301022120,Ta Kwu Ling,21.2,14.3
202301022120,Tai Lung,21.4,14.5
202301022120,Tai Mei Tuk,23.7,15.2
202301022120,Tai Mo Shan,15.7 /
202301022120,Tai Po,20.8,14.7
202301022120,Tate's Cairn,18.7,11.3
202301022120,The Peak,19.3,14.1
202301022120,Tseung Kwan O,22.2,16.1
202301022120,Tsing Yi,22.3,17.3
202301022120,Tsuen Wan Ho Koon,19.9,14.9
202301022120,Tsuen Wan Shing Mun Valley,22.4,15.2
202301022120,Tuen Mun,20.5,16.0
202301022120,Waglan Island,21.0,16.0
202301022120,Wetland Park,22.6,15.8
202301022120,Wong Chuk Hang,22.1,16.4
202301022120,Wong Tai Sin,22.2,16.8
202301022120,Yuen Long Park,21.1,15.6
