Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301090600,Chek Lap Kok,19.3,17.8
202301090600,Cheung Chau,18.1,17.4
202301090600,Clear Water Bay,17.8,17.1
202301090600,Happy Valley,19.4,18.5
202301090600,HK Observatory,18.8,18.2
202301090600,HK Park,18.5,18.0
202301090600,Kai Tak Runway Park,18.9,18.0
202301090600,Kau Sai Chau,17.3,16.0
202301090600,King's Park,18.5,17.7
202301090600,Kowloon City,18.8,17.6
202301090600,Kwun Tong,18.6,17.3
202301090600,Lau Fau Shan,17.0,15.9
202301090600,Ngong Ping,15.3,13.8
202301090600,Pak Tam Chung,15.4,15.1
202301090600,Peng Chau,18.8,17.8
202301090600,Sai Kung,18.0,16.8
202301090600,Sha Tin,17.8,17.0
202301090600,Sham Shui Po,18.9,18.0
202301090600,Shau Kei Wan,18.2,17.2
202301090600,Shek Kong,18.9,17.0
202301090600,Sheung Shui,17.7,17.0
202301090600,Stanley,18.5,17.6
202301090600,Ta Kwu Ling,17.2,15.9
202301090600,Tai Lung,18.2,16.5
202301090600,Tai Mei Tuk,17.0,16.1
202301090600,Tai Mo Shan,12.1,10.8
202301090600,Tai Po,17.6,16.7
202301090600,Tate's Cairn,14.1,12.5
202301090600,The Peak,16.2,15.1
202301090600,Tseung Kwan O,18.1,17.1
202301090600,Tsing Yi,19.9,18.9
202301090600,Tsuen Wan Ho Koon,17.9,16.9
202301090600,Tsuen Wan Shing Mun Valley,18.8,18.0
202301090600,Tuen Mun,18.1,17.1
202301090600,Waglan Island,17.4,16.8
202301090600,Wetland Park,17.9,16.7
202301090600,Wong Chuk Hang,20.1,18.8
202301090600,Wong Tai Sin,20.1,18.3
202301090600,Yuen Long Park,17.4,16.5
