Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301131530,Chek Lap Kok,24.4,20.4
202301131530,Cheung Chau,20.9,18.9
202301131530,Clear Water Bay,21.8,17.8*
202301131530,Happy Valley,24.4,19.9
202301131530,HK Observatory,23.9,18.9
202301131530,HK Park,23.0,18.9
202301131530,Kai Tak Runway Park,23.7,18.6
202301131530,Kau Sai Chau,21.6,18.1
202301131530,King's Park,23.6,18.6
202301131530,Kowloon City,23.0,18.5
202301131530,Kwun Tong,23.0,18.3
202301131530,Lau Fau Shan,23.2,19.6
202301131530,Ngong Ping,19.8,18.6
202301131530,Pak Tam Chung,21.3,18.1
202301131530,Peng Chau,22.4,19.3
202301131530,Sai Kung,20.6,18.4
202301131530,Sha Tin,23.8,19.8
202301131530,Sham Shui Po,23.9,19.7
202301131530,Shau Kei Wan,21.9,17.9
202301131530,Shek Kong,24.0,20.5
202301131530,Sheung Shui,23.3,19.8
202301131530,Stanley,21.9,18.3
202301131530,Ta Kwu Ling,23.5,19.4
202301131530,Tai Lung,24.5,19.7
202301131530,Tai Mei Tuk,22.3,18.7
202301131530,Tai Mo Shan,18.3,16.2
202301131530,Tai Po,21.8,19.1
202301131530,Tate's Cairn,19.7,16.0
202301131530,The Peak,20.7,19.0
202301131530,Tseung Kwan O,22.3,18.1
202301131530,Tsing Yi,23.2,20.2
202301131530,Tsuen Wan Ho Koon,21.5,19.4
202301131530,Tsuen Wan Shing Mun Valley,22.9,20.1
202301131530,Tuen Mun,22.0,20.4
202301131530,Waglan Island,20.1,17.4
202301131530,Wetland Park,24.0,20.1
202301131530,Wong Chuk Hang,23.2,21.2
202301131530,Wong Tai Sin,24.1,19.6
202301131530,Yuen Long Park,23.3,20.0
